path, aesthetic score, technical score, overall/final score
000483, 95.589554, 97.003768,96.514377
000484, 98.086153, 99.676864,99.351868
000485, 98.809773, 99.370903,99.193167
000486, 96.431652, 99.329699,98.707362
000487, 97.512794, 99.244005,98.794894
000488, 89.436155, 98.072785,96.197952
000489, 98.531845, 99.620013,99.355580
000490, 82.980802, 91.264406,88.589158
000491, 95.227012, 99.147355,98.319714
000492, 95.493312, 99.049739,98.246646
000493, 96.706725, 99.138546,98.542142
000494, 96.844721, 92.917483,94.810402
000495, 97.563781, 99.281117,98.840715
000496, 99.343274, 98.894304,99.097158
000497, 93.154660, 99.230076,98.171107
000498, 92.155390, 98.778519,97.444942
000499, 99.459916, 99.907398,99.815773
000500, 91.233951, 99.134755,97.826159
000501, 78.656033, 95.025164,90.959404
000502, 98.631818, 97.632042,98.086396
000503, 92.049744, 98.646778,97.267424
000504, 99.331357, 99.716066,99.603445
000505, 95.443059, 96.445325,96.082942
000506, 97.877365, 98.348810,98.178808
000507, 98.197810, 98.559374,98.427894
000508, 98.821162, 99.682525,99.470063
000509, 90.609993, 95.403727,93.902948
000510, 43.739073, 79.710781,67.636893
000511, 92.816814, 96.933082,95.709297
000512, 95.833293, 99.359403,98.661971
000513, 99.050166, 99.434374,99.307632
000514, 91.456769, 96.231469,94.791435
000515, 94.137822, 97.242377,96.290164
000516, 94.600829, 99.374301,98.535584
000517, 98.295910, 99.527637,99.219937
000518, 90.534044, 96.510240,94.814922
000519, 98.056108, 98.593409,98.404127
000520, 94.670365, 99.707836,99.081717
000521, 99.535137, 99.796987,99.719580
000522, 99.276861, 99.670461,99.552248
000523, 91.222177, 80.340600,85.462581
000524, 91.909660, 97.139098,95.682856
000525, 99.048989, 97.816101,98.418334
000526, 98.426623, 98.303218,98.352389
000527, 97.904077, 99.423065,99.044245
000528, 98.172167, 99.748277,99.453258
000529, 48.545928, 85.982352,74.734313
000530, 98.601719, 99.692607,99.444364
000531, 82.451172, 95.317624,91.998782
000532, 67.658375, 95.824704,90.026368
000533, 88.848814, 99.672752,98.660523
000534, 97.515993, 98.226084,97.976866
000535, 98.802308, 99.634842,99.419314
000536, 73.662360, 99.162533,96.493415
000537, 95.312878, 99.564763,98.890072
000538, 90.130338, 94.867115,93.352453
000539, 98.606501, 99.580901,99.329847
000540, 63.023806, 97.673430,92.336407
000541, 95.784977, 98.774359,98.008508
000542, 89.486135, 98.388707,96.591381
000543, 65.670640, 85.834095,79.452136
000544, 99.069327, 95.682725,97.610252
000545, 97.036980, 91.133869,94.167099
000546, 92.104494, 98.437853,97.029292
000547, 83.507012, 89.128712,87.171233
000548, 96.135602, 99.454877,98.822780
000549, 96.495931, 98.454449,97.869922
000550, 97.068117, 99.361541,98.839310
000551, 96.065384, 97.795649,97.234128
000552, 99.037234, 99.577255,99.417147
000553, 99.317899, 99.885355,99.770089
000554, 88.374849, 95.357273,93.308671
000555, 98.540354, 98.467138,98.496083
000556, 74.909859, 98.193175,94.608480
000557, 79.158361, 82.505644,81.254669
000558, 86.477122, 99.587915,98.325078
000559, 98.961515, 92.504989,96.474802
000560, 99.640450, 98.542754,99.153642
000561, 97.443697, 97.544902,97.505945
000562, 99.704332, 99.465172,99.575379
000563, 90.437359, 98.353814,96.681644
000564, 90.583735, 97.327232,95.590688
000565, 99.411403, 99.606923,99.539923
000566, 99.282595, 99.656022,99.541814
000567, 96.829508, 98.143525,97.711188
000568, 90.134893, 98.145183,96.388921
000569, 83.423784, 71.706810,76.803168
000570, 95.521366, 97.890703,97.165628
000571, 99.047333, 99.482488,99.343391
000572, 98.968223, 99.876725,99.717371
000573, 90.756391, 99.080027,97.693742
000574, 96.932545, 99.313609,98.765210
000575, 94.098895, 97.901916,96.846500
000576, 96.404561, 97.768881,97.310955
000577, 97.903998, 99.543460,99.171024
000578, 98.915457, 97.899311,98.374977
000579, 97.413056, 99.388296,98.923810
000580, 94.933227, 99.520217,98.784832
000581, 98.713775, 99.567670,99.338170
000582, 95.431781, 98.736685,97.905459
000583, 98.972313, 99.403558,99.262526
000584, 98.245919, 98.884167,98.668674
000585, 89.114189, 99.229766,97.778985
000586, 79.545285, 97.308334,93.814246
000587, 97.962723, 99.583120,99.224345
000588, 98.931265, 99.721909,99.529577
000589, 94.792220, 99.581251,98.868465
000590, 92.490032, 99.400400,98.366178
000591, 94.395279, 98.592195,97.572537
000592, 96.314516, 99.110589,98.445621
000593, 94.043521, 99.120321,98.127273
000594, 96.116743, 99.335149,98.669562
000595, 95.783407, 99.008460,98.248185
000596, 95.237014, 96.739372,96.217994
000597, 90.200423, 98.337902,96.628206
000598, 91.094060, 98.806208,97.344001
000599, 95.932942, 97.299021,96.829924
000600, 96.261373, 95.389526,95.750106
000601, 96.861071, 98.302150,97.840607
000602, 96.428346, 98.069690,97.543791
000603, 98.521551, 99.836524,99.613348
000604, 93.061616, 99.614846,98.790158
000605, 93.654638, 99.090890,98.039837
000606, 95.730243, 97.884112,97.213464
000607, 96.872332, 99.659656,99.187251
000608, 96.247568, 98.948659,98.267365
000609, 95.066618, 96.212318,95.799992
000610, 73.642018, 94.227764,89.138135
000611, 97.032217, 97.088469,97.066677
000612, 97.846038, 99.486394,99.099839
000613, 95.405942, 99.612165,98.973385
000614, 88.969086, 98.006006,96.048524
000615, 98.536640, 98.845395,98.733608
000616, 97.804482, 99.707187,99.355542
000617, 95.974897, 98.891626,98.160331
000618, 92.141225, 97.795282,96.352181
